0.000545,-0.000051,0.782845,0.001066,0.031608,-0.059077,0.997752,-0.153094,0.195797,0.327497,0.347409,-0.234989,-0.056996,-0.125959,-0.189470,-0.309058,0.312632,-0.282514,0.108113,-0.004940,-0.001399,-0.012302,-0.023265,1.651586,0.135639,1.244849,0.041962,-0.022744,0.424563,-0.086409,-1.585955,-0.053996,1.167757,-0.104481,-0.018298,-0.375862,-0.003963,0.000020,0.044000,0.999912,0.004940,-0.004922,0.999987,0.012302,-0.001399,0.037685,0.420181,0.325735,0.323774,-0.131031,0.937243,-0.091035,0.129404,0.987190,0.046814,-0.418675,0.309126,0.403949,0.054064,-0.911725,-0.057746,0.074722,-0.996866,0.005258,0.155671,-0.729023,0.929841,-0.363867,0.357725,0.928759,0.086185,0.070762,-0.003491,-0.159708,-0.730477,0.933407,0.343667,-0.330805,0.935573,0.138993,-0.081221
0.000858,-0.000158,0.782396,0.001637,0.034400,-0.060379,0.997581,-0.158591,0.200773,0.337035,0.352128,-0.240367,-0.060488,-0.130648,-0.193908,-0.314054,0.316238,-0.287555,0.113557,-0.002587,-0.002277,-0.017890,0.019735,1.613742,0.207257,1.171020,0.082167,0.033362,0.448829,-0.072724,-1.552445,-0.089338,1.103118,-0.139991,0.040638,-0.394461,-0.003963,0.000010,0.044000,0.999837,0.002587,-0.002546,0.999994,0.017888,-0.002278,0.039132,0.420029,0.317431,0.378578,-0.129771,0.918138,-0.072566,0.117055,0.988885,0.051836,-0.416669,0.302455,0.460866,0.052697,-0.885005,-0.047060,0.066100,-0.997501,0.008128,0.155922,-0.728755,0.925346,-0.374079,0.367212,0.924782,0.094287,0.069589,-0.001235,-0.160819,-0.730243,0.930448,0.349739,-0.335826,0.933265,0.146589,-0.081854
0.001073,-0.000247,0.782040,0.002131,0.036930,-0.061415,0.997427,-0.163616,0.204413,0.344015,0.355655,-0.244287,-0.063118,-0.135088,-0.197175,-0.317321,0.318985,-0.291260,0.117331,-0.000392,-0.003124,-0.023005,0.063275,1.577573,0.284601,1.099173,0.126798,0.086069,0.463554,-0.056647,-1.522816,-0.128060,1.045070,-0.174428,0.092556,-0.405906,-0.003963,0.000002,0.044000,0.999735,0.000392,-0.000320,0.999995,0.023003,-0.003124,0.039436,0.419382,0.310458,0.425741,-0.131941,0.897589,-0.063455,0.114362,0.989225,0.055594,-0.414505,0.297141,0.507784,0.054809,-0.859076,-0.042348,0.064366,-0.997598,0.010854,0.156084,-0.728535,0.921855,-0.381591,0.374128,0.921808,0.101054,0.068251,0.000993,-0.161705,-0.730052,0.928215,0.353925,-0.339140,0.931666,0.152973,-0.082067
0.001096,-0.000300,0.781868,0.002472,0.038939,-0.061920,0.997318,-0.167694,0.205380,0.345882,0.356798,-0.245294,-0.064023,-0.139028,-0.198102,-0.317130,0.320013,-0.292297,0.117763,0.001491,-0.003906,-0.027177,0.107899,1.544756,0.373400,1.031288,0.180284,0.131978,0.459196,-0.035783,-1.500948,-0.173545,1.000207,-0.206718,0.130438,-0.403039,-0.003963,-0.000006,0.044000,0.999629,-0.001490,0.001596,0.999991,0.027173,-0.003906,0.038467,0.418445,0.305621,0.462554,-0.138299,0.877710,-0.068026,0.125173,0.988052,0.057244,-0.412787,0.294030,0.538621,0.060769,-0.839580,-0.044927,0.070653,-0.997140,0.013242,0.156098,-0.728432,0.920638,-0.383776,0.375995,0.921005,0.105138,0.066822,0.003153,-0.162159,-0.729959,0.927573,0.354344,-0.339092,0.931551,0.156921,-0.081560
0.001085,-0.000348,0.781753,0.002792,0.040612,-0.062360,0.997223,-0.171110,0.205808,0.347152,0.357524,-0.245800,-0.064222,-0.142507,-0.198568,-0.316307,0.320706,-0.293167,0.117970,0.002954,-0.004606,-0.030604,0.153585,1.509163,0.468274,0.962458,0.240520,0.170532,0.444537,-0.012348,-1.481253,-0.222009,0.962066,-0.239034,0.158348,-0.396840,-0.003963,-0.000012,0.044000,0.999527,-0.002954,0.003094,0.999985,0.030598,-0.004606,0.036502,0.417288,0.301219,0.492556,-0.146128,0.858357,-0.081053,0.143567,0.985940,0.057653,-0.411402,0.291563,0.560492,0.067101,-0.824324,-0.050614,0.079614,-0.996462,0.015286,0.155984,-0.728358,0.919766,-0.385231,0.377230,0.920500,0.108295,0.065393,0.005074,-0.162518,-0.729881,0.927237,0.354034,-0.338382,0.931715,0.160406,-0.081032
0.001059,-0.000393,0.781667,0.003101,0.042117,-0.062769,0.997134,-0.174194,0.205968,0.348125,0.358042,-0.246056,-0.064068,-0.145754,-0.198804,-0.315167,0.321231,-0.293954,0.118064,0.004209,-0.005264,-0.033659,0.199803,1.472181,0.566186,0.893154,0.304133,0.205408,0.424726,0.012374,-1.462645,-0.271963,0.927286,-0.271363,0.181271,-0.388974,-0.003963,-0.000017,0.044000,0.999424,-0.004209,0.004384,0.999977,0.033652,-0.005264,0.033275,0.415955,0.297554,0.514662,-0.155928,0.840433,-0.102869,0.169692,0.982397,0.057273,-0.410210,0.289514,0.577016,0.073949,-0.811684,-0.058643,0.090674,-0.995536,0.017156,0.155806,-0.728296,0.919068,-0.386317,0.378149,0.920145,0.110988,0.063967,0.006874,-0.162830,-0.729810,0.927048,0.353358,-0.337338,0.932018,0.163660,-0.080498
0.001055,-0.000421,0.781640,0.003297,0.043259,-0.063008,0.997070,-0.176341,0.205987,0.348727,0.357999,-0.246029,-0.064665,-0.148146,-0.198864,-0.314361,0.321429,-0.293727,0.117611,0.005074,-0.005763,-0.035895,0.242152,1.430387,0.660472,0.822311,0.366715,0.229504,0.395481,0.038203,-1.444441,-0.322245,0.898157,-0.303961,0.194306,-0.378359,-0.003963,-0.000020,0.044000,0.999342,-0.005073,0.005277,0.999970,0.035886,-0.005763,0.029345,0.414344,0.293580,0.530591,-0.168487,0.823873,-0.127880,0.199263,0.977374,0.056011,-0.409386,0.287460,0.586840,0.078946,-0.803353,-0.067630,0.101208,-0.994582,0.018564,0.155694,-0.728268,0.918600,-0.386976,0.378682,0.919941,0.113020,0.062919,0.008257,-0.163009,-0.729767,0.926981,0.352856,-0.336667,0.932252,0.165415,-0.079996
0.001044,-0.000449,0.781613,0.003492,0.044293,-0.063225,0.997010,-0.178326,0.205965,0.349253,0.357983,-0.245998,-0.065130,-0.150346,-0.198957,-0.313717,0.321617,-0.293660,0.117297,0.005862,-0.006225,-0.037927,0.281536,1.389182,0.748882,0.753222,0.426097,0.250364,0.365208,0.063450,-1.426212,-0.372061,0.870139,-0.336124,0.205323,-0.367459,-0.003963,-0.000023,0.044000,0.999262,-0.005862,0.006094,0.999963,0.037917,-0.006225,0.024481,0.412547,0.290308,0.539162,-0.181450,0.809411,-0.158193,0.232718,0.970593,0.054407,-0.408632,0.285539,0.594185,0.084585,-0.796379,-0.077606,0.112808,-0.993390,0.019856,0.155571,-0.728239,0.918183,-0.387544,0.379143,0.919769,0.114851,0.061927,0.009534,-0.163175,-0.729725,0.926860,0.352491,-0.336125,0.932429,0.167183,-0.079534
0.001018,-0.000480,0.781584,0.003689,0.045107,-0.063400,0.996961,-0.179983,0.205862,0.349624,0.358022,-0.245958,-0.065329,-0.152163,-0.199115,-0.313399,0.321785,-0.293913,0.117260,0.006498,-0.006610,-0.039549,0.314993,1.349154,0.825539,0.687643,0.479079,0.264754,0.332878,0.087531,-1.407934,-0.420945,0.844343,-0.367415,0.212305,-0.355988,-0.003963,-0.000026,0.044000,0.999195,-0.006498,0.006754,0.999957,0.039538,-0.006610,0.019419,0.410553,0.287343,0.542868,-0.193385,0.796603,-0.189567,0.265929,0.962635,0.052470,-0.408007,0.283668,0.598454,0.090704,-0.791381,-0.087812,0.124773,-0.991999,0.020916,0.155430,-0.728213,0.917873,-0.387932,0.379457,0.919664,0.116280,0.061050,0.010600,-0.163312,-0.729687,0.926636,0.352402,-0.335845,0.932496,0.168977,-0.079149
0.001011,-0.000502,0.781559,0.003864,0.045815,-0.063516,0.996921,-0.181434,0.205725,0.349906,0.358097,-0.246014,-0.065399,-0.153616,-0.199266,-0.313159,0.321803,-0.294141,0.117350,0.006986,-0.006925,-0.040852,0.341300,1.313601,0.887569,0.629909,0.522763,0.274724,0.302148,0.109691,-1.390171,-0.466941,0.820132,-0.397837,0.217047,-0.344461,-0.003963,-0.000028,0.044000,0.999139,-0.006986,0.007263,0.999952,0.040839,-0.006925,0.014697,0.408542,0.284892,0.543073,-0.203782,0.785709,-0.218875,0.296196,0.954236,0.050398,-0.407446,0.281913,0.600843,0.096161,-0.787571,-0.098701,0.136817,-0.990460,0.021829,0.155284,-0.728189,0.917619,-0.388216,0.379678,0.919596,0.117560,0.060258,0.011486,-0.163446,-0.729659,0.926428,0.352351,-0.335619,0.932540,0.170560,-0.078858
