0.000480,-0.000023,0.796553,0.001059,0.016020,0.018009,0.999709,-0.119781,0.045812,0.051567,0.283111,-0.137652,-0.030908,-0.078973,-0.066817,-0.237199,0.264636,-0.167496,0.033785,0.021512,0.003775,-0.017551,-0.028931,1.667765,-0.055076,1.405656,0.068494,0.181915,0.018075,0.048623,-1.620647,-0.084940,1.499361,0.098212,0.173991,-0.290950,-0.003963,-0.000085,0.044000,0.999616,-0.021510,0.021441,0.999762,0.017550,0.003775,0.010184,0.421623,0.326025,0.146931,0.079025,0.984295,-0.110288,0.097849,0.990753,0.013843,-0.424869,0.310420,0.080986,0.153342,-0.995459,-0.037149,0.050025,-0.987475,-0.008454,0.133770,-0.732665,0.997716,-0.062606,0.063292,0.997623,-0.023582,0.028794,-0.023259,-0.108417,-0.733535,0.969783,0.243748,-0.243774,0.969831,-0.009732,-0.003801
0.000434,0.000092,0.796549,-0.000018,0.018045,0.017984,0.999675,-0.123325,0.048754,0.052308,0.280123,-0.137134,-0.032068,-0.080786,-0.066572,-0.242782,0.260665,-0.167406,0.035336,0.022353,0.005840,-0.021648,-0.048373,1.667643,-0.061007,1.355904,0.085815,0.237500,0.010727,0.087570,-1.607509,-0.104361,1.466303,0.118884,0.197895,-0.312987,-0.003963,-0.000089,0.044000,0.999519,-0.022351,0.022219,0.999733,0.021645,0.005839,0.014806,0.420554,0.327295,0.198200,0.078256,0.974826,-0.119607,0.102134,0.989733,0.013432,-0.425863,0.305888,0.104929,0.159173,-0.993845,-0.018474,0.035522,-0.987078,-0.005345,0.135353,-0.732784,0.997745,-0.064276,0.064838,0.997446,-0.017376,0.031158,-0.020707,-0.107451,-0.733785,0.968514,0.248919,-0.248924,0.968523,-0.004139,-0.001672
0.000383,0.000197,0.796547,-0.000983,0.019895,0.017988,0.999640,-0.126741,0.051202,0.052694,0.277906,-0.136659,-0.032867,-0.082897,-0.066055,-0.246830,0.257777,-0.167245,0.036459,0.023049,0.007767,-0.025313,-0.065567,1.667006,-0.065360,1.313611,0.102670,0.284980,0.004181,0.125274,-1.597283,-0.123907,1.436788,0.137035,0.218931,-0.330274,-0.003962,-0.000091,0.044000,0.999419,-0.023046,0.022843,0.999704,0.025309,0.007767,0.018715,0.419373,0.328478,0.241466,0.077684,0.964498,-0.129065,0.106946,0.988588,0.012641,-0.426656,0.302236,0.124902,0.163509,-0.991891,-0.002781,0.023497,-0.986538,-0.002546,0.136715,-0.732855,0.997753,-0.065475,0.065906,0.997303,-0.012064,0.033153,-0.018349,-0.106565,-0.733970,0.967577,0.252575,-0.252575,0.967577,0.000510,0.000401
0.000325,0.000283,0.796549,-0.001723,0.021397,0.018047,0.999607,-0.129903,0.052658,0.052370,0.277233,-0.136267,-0.032945,-0.085604,-0.064998,-0.247808,0.257052,-0.166942,0.036727,0.023455,0.009422,-0.028116,-0.078268,1.665340,-0.066559,1.286236,0.118593,0.316248,-0.000763,0.160496,-1.592881,-0.143702,1.414361,0.150140,0.234229,-0.338061,-0.003962,-0.000093,0.044000,0.999336,-0.023451,0.023178,0.999681,0.028111,0.009421,0.021247,0.418396,0.329263,0.269551,0.078239,0.956581,-0.136523,0.110887,0.987543,0.011457,-0.427228,0.300377,0.138262,0.164750,-0.990246,0.005862,0.017210,-0.986318,-0.000367,0.137629,-0.732858,0.997781,-0.065708,0.066038,0.997245,-0.008545,0.034430,-0.016386,-0.105817,-0.734043,0.967401,0.253222,-0.253229,0.967405,0.003291,0.002333
0.000251,0.000359,0.796550,-0.002318,0.022647,0.018157,0.999576,-0.132640,0.053709,0.051942,0.276848,-0.135962,-0.032908,-0.088075,-0.064113,-0.248467,0.256793,-0.166771,0.036859,0.023779,0.010826,-0.030361,-0.088045,1.663956,-0.065531,1.267717,0.133440,0.337605,-0.004668,0.192756,-1.590546,-0.164268,1.396225,0.159612,0.245923,-0.342758,-0.003962,-0.000094,0.044000,0.999264,-0.023775,0.023437,0.999659,0.030354,0.010826,0.022905,0.417586,0.330014,0.288513,0.078979,0.950547,-0.143301,0.114977,0.986523,0.010200,-0.427673,0.299283,0.148095,0.165508,-0.988882,0.011416,0.013407,-0.986142,0.001460,0.138326,-0.732848,0.997807,-0.065711,0.065952,0.997211,-0.005683,0.035378,-0.014722,-0.105196,-0.734084,0.967286,0.253607,-0.253627,0.967299,0.005551,0.003961
0.000170,0.000431,0.796549,-0.002839,0.023772,0.018291,0.999546,-0.135165,0.054556,0.051461,0.276609,-0.135700,-0.032814,-0.090427,-0.063314,-0.248966,0.256767,-0.166667,0.036924,0.024063,0.012106,-0.032328,-0.096360,1.662712,-0.063390,1.253625,0.147749,0.354007,-0.008053,0.223536,-1.589243,-0.185221,1.380236,0.167266,0.255814,-0.345912,-0.003962,-0.000095,0.044000,0.999198,-0.024058,0.023656,0.999637,0.032320,0.012106,0.024125,0.416869,0.330750,0.302911,0.079796,0.945538,-0.149777,0.119177,0.985495,0.008921,-0.428052,0.298593,0.156210,0.166007,-0.987664,0.015362,0.010912,-0.986005,0.003110,0.138915,-0.732830,0.997831,-0.065601,0.065757,0.997190,-0.003149,0.036165,-0.013207,-0.104640,-0.734110,0.967202,0.253859,-0.253896,0.967226,0.007550,0.005438
0.000076,0.000492,0.796547,-0.003213,0.024617,0.018479,0.999521,-0.137153,0.055074,0.050945,0.276453,-0.135445,-0.032713,-0.092260,-0.062787,-0.249458,0.256839,-0.166632,0.036940,0.024244,0.013090,-0.033743,-0.102123,1.661997,-0.059009,1.246515,0.160551,0.362495,-0.010139,0.250468,-1.588757,-0.207297,1.368472,0.170865,0.262467,-0.347912,-0.003962,-0.000096,0.044000,0.999148,-0.024239,0.023786,0.999620,0.033733,0.013089,0.024681,0.416369,0.331461,0.310229,0.080201,0.942626,-0.155235,0.123346,0.984617,0.007653,-0.428335,0.298365,0.161147,0.166832,-0.986877,0.017039,0.010214,-0.985838,0.004400,0.139322,-0.732814,0.997856,-0.065342,0.065431,0.997188,-0.001250,0.036686,-0.012047,-0.104233,-0.734123,0.967103,0.254172,-0.254225,0.967137,0.009083,0.006528
-0.000019,0.000549,0.796545,-0.003554,0.025397,0.018668,0.999497,-0.139000,0.055526,0.050437,0.276295,-0.135186,-0.032618,-0.093950,-0.062318,-0.249942,0.256892,-0.166603,0.036945,0.024387,0.013996,-0.035032,-0.107326,1.661366,-0.054141,1.240628,0.172944,0.369617,-0.011913,0.276353,-1.588273,-0.229629,1.357532,0.173319,0.268562,-0.349847,-0.003962,-0.000097,0.044000,0.999101,-0.024382,0.023879,0.999605,0.035020,0.013996,0.025127,0.415912,0.332161,0.316272,0.080403,0.940056,-0.160519,0.127540,0.983752,0.006401,-0.428586,0.298229,0.165502,0.167670,-0.986160,0.018257,0.009887,-0.985674,0.005601,0.139689,-0.732797,0.997879,-0.065066,0.065093,0.997189,0.000503,0.037151,-0.010973,-0.103864,-0.734134,0.967000,0.254491,-0.254561,0.967046,0.010517,0.007526
-0.000115,0.000602,0.796544,-0.003829,0.026050,0.018862,0.999475,-0.140567,0.055845,0.049945,0.276132,-0.134919,-0.032533,-0.095354,-0.061967,-0.250411,0.256909,-0.166588,0.036929,0.024453,0.014745,-0.036068,-0.111409,1.660904,-0.048297,1.237186,0.184519,0.374009,-0.013064,0.300144,-1.587794,-0.252476,1.348239,0.173483,0.273544,-0.351651,-0.003962,-0.000097,0.044000,0.999064,-0.024447,0.023903,0.999592,0.036056,0.014745,0.025359,0.415554,0.332816,0.319836,0.080295,0.938291,-0.165224,0.131586,0.982982,0.005181,-0.428789,0.298235,0.168695,0.168559,-0.985615,0.018616,0.010235,-0.985516,0.006629,0.139978,-0.732783,0.997901,-0.064756,0.064728,0.997196,0.001964,0.037507,-0.010069,-0.103568,-0.734143,0.966893,0.254825,-0.254911,0.966951,0.011754,0.008339
-0.000206,0.000651,0.796544,-0.004054,0.026604,0.019034,0.999457,-0.141888,0.056084,0.049517,0.275941,-0.134651,-0.032453,-0.096529,-0.061690,-0.250826,0.256871,-0.166579,0.036875,0.024443,0.015372,-0.036934,-0.114513,1.660234,-0.041752,1.235209,0.195346,0.376797,-0.013541,0.322099,-1.587205,-0.275723,1.339687,0.171613,0.278113,-0.353212,-0.003962,-0.000097,0.044000,0.999033,-0.024438,0.023857,0.999583,0.036921,0.015371,0.025473,0.415279,0.333334,0.321931,0.079964,0.937069,-0.169136,0.135135,0.982343,0.004035,-0.428953,0.298328,0.171518,0.169458,-0.985119,0.018411,0.011091,-0.985366,0.007511,0.140207,-0.732772,0.997919,-0.064475,0.064399,0.997204,0.003205,0.037781,-0.009296,-0.103329,-0.734152,0.966795,0.255129,-0.255231,0.966865,0.012847,0.009010
