0.000098,-0.000161,0.799087,0.004109,0.002375,0.021641,0.999755,-0.004409,0.060532,0.166431,0.176276,-0.097473,-0.023962,0.040313,-0.119414,-0.385817,0.206674,-0.180823,0.039829,0.016061,-0.006092,0.001142,-0.068885,1.474532,-0.172469,1.220329,0.281551,0.229778,0.196130,0.063265,-1.454644,0.000167,1.374207,-0.017476,0.069432,-0.162874,-0.003963,-0.000064,0.044000,0.999870,-0.016060,0.016053,0.999852,-0.001142,-0.006092,0.041864,0.421658,0.263386,0.350100,0.362031,0.927418,-0.004363,-0.131631,0.932156,0.025231,-0.422012,0.265386,0.186773,-0.078608,-0.975166,0.105935,-0.119026,-0.991261,-0.047582,0.123744,-0.735114,0.982261,-0.173648,0.175251,0.984376,-0.066713,0.029157,-0.073283,-0.116437,-0.732281,0.920346,0.387723,-0.389888,0.919894,-0.030841,-0.058880
-0.000162,-0.000143,0.799161,0.005899,-0.002837,0.023005,0.999714,0.011784,0.057292,0.168583,0.163327,-0.091545,-0.024899,0.057268,-0.124859,-0.397377,0.197409,-0.178610,0.043167,0.013268,-0.009288,0.010784,-0.101476,1.437662,-0.166795,1.154745,0.337672,0.318739,0.187132,0.089468,-1.431391,-0.027453,1.315043,-0.025886,0.118090,-0.188855,-0.003963,-0.000053,0.044000,0.999855,-0.013267,0.013167,0.999869,-0.010783,-0.009288,0.055982,0.418602,0.252800,0.426636,0.376281,0.890172,-0.013907,-0.159926,0.926401,0.028356,-0.420359,0.259968,0.228664,-0.091836,-0.963224,0.122963,-0.141112,-0.988153,-0.053986,0.122154,-0.734966,0.981367,-0.174725,0.176422,0.984206,-0.076114,0.028453,-0.080636,-0.118714,-0.731701,0.915447,0.397803,-0.400779,0.914901,-0.036512,-0.068618
-0.000428,-0.000109,0.799220,0.007516,-0.007697,0.024107,0.999652,0.025883,0.054173,0.169894,0.153609,-0.086976,-0.025481,0.071841,-0.129461,-0.405820,0.190419,-0.176702,0.045661,0.010551,-0.012233,0.019779,-0.126546,1.406868,-0.156840,1.098113,0.389850,0.392912,0.175157,0.114408,-1.411911,-0.057112,1.260843,-0.037377,0.162501,-0.210298,-0.003963,-0.000042,0.044000,0.999751,-0.010551,0.010307,0.999870,-0.019777,-0.012233,0.068157,0.415246,0.244447,0.490353,0.386049,0.853205,-0.029790,-0.177749,0.921997,0.030739,-0.418684,0.255801,0.265124,-0.103511,-0.951207,0.134676,-0.157842,-0.985468,-0.060031,0.120616,-0.734678,0.980527,-0.175128,0.176881,0.984157,-0.085322,0.027673,-0.087323,-0.120819,-0.731030,0.911673,0.404881,-0.408732,0.911090,-0.042305,-0.077372
-0.000706,-0.000041,0.799251,0.008785,-0.011855,0.024684,0.999586,0.035791,0.051296,0.169527,0.150353,-0.085124,-0.025356,0.081650,-0.132377,-0.408030,0.187982,-0.175405,0.046469,0.007988,-0.014675,0.027482,-0.136572,1.388225,-0.138322,1.059382,0.434143,0.437508,0.157226,0.136823,-1.399976,-0.090851,1.216574,-0.055031,0.198417,-0.222666,-0.003963,-0.000032,0.044000,0.999594,-0.007986,0.007581,0.999860,-0.027475,-0.014674,0.076102,0.412946,0.239548,0.530383,0.393791,0.827520,-0.048143,-0.184131,0.917939,0.032265,-0.417379,0.253997,0.293330,-0.113187,-0.941779,0.136491,-0.164349,-0.984154,-0.065353,0.119166,-0.734235,0.979904,-0.174094,0.175854,0.984368,-0.094147,0.026656,-0.092675,-0.122456,-0.730326,0.910314,0.406359,-0.411038,0.909874,-0.048741,-0.083679
-0.000973,0.000039,0.799262,0.009810,-0.015310,0.025010,0.999522,0.043565,0.048958,0.169293,0.148749,-0.084207,-0.025140,0.089185,-0.134664,-0.409062,0.186691,-0.174508,0.046928,0.005858,-0.016670,0.033805,-0.139070,1.374832,-0.114954,1.031888,0.473604,0.462403,0.139761,0.156944,-1.389174,-0.128239,1.178876,-0.076155,0.227967,-0.230767,-0.003963,-0.000023,0.044000,0.999415,-0.005857,0.005291,0.999844,-0.033794,-0.016669,0.081372,0.411389,0.236250,0.556506,0.399440,0.809914,-0.065236,-0.185311,0.914435,0.033232,-0.416262,0.252785,0.316439,-0.118759,-0.933893,0.135100,-0.166464,-0.983689,-0.069801,0.117919,-0.733801,0.979307,-0.173352,0.175089,0.984523,-0.101493,0.025759,-0.096986,-0.123784,-0.729700,0.909462,0.406834,-0.412241,0.909188,-0.054180,-0.088676
-0.001233,0.000126,0.799263,0.010712,-0.018414,0.025211,0.999455,0.050271,0.046889,0.169126,0.147973,-0.083756,-0.024880,0.095584,-0.136637,-0.409506,0.185973,-0.173811,0.047213,0.003945,-0.018441,0.039439,-0.137805,1.364064,-0.089162,1.010012,0.510649,0.477448,0.122529,0.175918,-1.378939,-0.167451,1.144465,-0.099014,0.254333,-0.236735,-0.003963,-0.000016,0.044000,0.999217,-0.003944,0.003214,0.999822,-0.039422,-0.018440,0.085265,0.410257,0.233756,0.575589,0.404060,0.796803,-0.081660,-0.183854,0.911080,0.033871,-0.415243,0.251985,0.336769,-0.122065,-0.926932,0.131288,-0.165484,-0.983801,-0.073811,0.116775,-0.733364,0.978714,-0.172759,0.174454,0.984649,-0.108097,0.024921,-0.100776,-0.124956,-0.729108,0.908857,0.406805,-0.412896,0.908768,-0.059126,-0.093010
-0.001488,0.000226,0.799258,0.011340,-0.020700,0.025051,0.999408,0.055060,0.045496,0.169530,0.147747,-0.083634,-0.024657,0.099800,-0.138006,-0.409157,0.185780,-0.173290,0.047332,0.002593,-0.019691,0.043458,-0.131939,1.356172,-0.060593,0.997165,0.543975,0.480174,0.107566,0.191681,-1.367517,-0.210480,1.115766,-0.124287,0.274416,-0.238163,-0.003963,-0.000010,0.044000,0.999055,-0.002593,0.001735,0.999803,-0.043436,-0.019690,0.087061,0.409797,0.232208,0.584669,0.408117,0.791019,-0.094877,-0.180139,0.907986,0.034087,-0.414399,0.251159,0.353096,-0.119072,-0.921552,0.126897,-0.161449,-0.984743,-0.076754,0.115901,-0.733019,0.978158,-0.172868,0.174520,0.984644,-0.112912,0.024336,-0.103392,-0.125842,-0.728673,0.908665,0.406184,-0.412783,0.908734,-0.062753,-0.096008
-0.001738,0.000328,0.799254,0.011901,-0.022768,0.024803,0.999363,0.059387,0.044267,0.170091,0.147582,-0.083546,-0.024446,0.103496,-0.139234,-0.408627,0.185667,-0.172797,0.047420,0.001387,-0.020805,0.047084,-0.125456,1.348524,-0.032076,0.985241,0.576530,0.481955,0.093163,0.206581,-1.355665,-0.253716,1.088153,-0.150215,0.293105,-0.237800,-0.003963,-0.000005,0.044000,0.998892,-0.001387,0.000406,0.999783,-0.047057,-0.020804,0.088483,0.409407,0.230813,0.592319,0.411824,0.786269,-0.107812,-0.175896,0.904864,0.034127,-0.413581,0.250417,0.368156,-0.114912,-0.916626,0.121372,-0.155750,-0.985933,-0.079418,0.115092,-0.732692,0.977600,-0.173171,0.174776,0.984604,-0.117267,0.023814,-0.105715,-0.126665,-0.728272,0.908564,0.405423,-0.412495,0.908787,-0.066034,-0.098685
-0.001979,0.000437,0.799250,0.012332,-0.024401,0.024377,0.999329,0.062791,0.043363,0.170969,0.147537,-0.083526,-0.024259,0.106152,-0.140178,-0.407737,0.185713,-0.172360,0.047447,0.000474,-0.021645,0.049923,-0.117738,1.341363,-0.003665,0.975166,0.607542,0.481849,0.079881,0.219756,-1.342952,-0.297364,1.062710,-0.177452,0.309006,-0.233857,-0.003963,-0.000002,0.044000,0.998755,-0.000473,-0.000607,0.999766,-0.049890,-0.021643,0.089232,0.409151,0.229659,0.597533,0.415339,0.783350,-0.119714,-0.171223,0.901755,0.033951,-0.412829,0.249609,0.381319,-0.108887,-0.912440,0.115178,-0.148491,-0.987359,-0.081524,0.114414,-0.732423,0.977068,-0.173848,0.175408,0.984494,-0.120704,0.023416,-0.107453,-0.127363,-0.727960,0.908662,0.404407,-0.411854,0.909016,-0.068625,-0.100723
-0.002209,0.000545,0.799248,0.012663,-0.025697,0.023845,0.999305,0.065473,0.042706,0.172035,0.147572,-0.083544,-0.024101,0.108058,-0.140906,-0.406638,0.185840,-0.171972,0.047440,-0.000232,-0.022272,0.052216,-0.109633,1.334363,0.024414,0.965671,0.636891,0.481261,0.067908,0.231685,-1.329985,-0.339140,1.038855,-0.206298,0.322769,-0.225846,-0.003963,0.000001,0.044000,0.998637,0.000232,-0.001394,0.999752,-0.052179,-0.022270,0.089622,0.408934,0.228671,0.601721,0.417939,0.781247,-0.130774,-0.166088,0.899013,0.033614,-0.412124,0.248764,0.392924,-0.104252,-0.908773,0.107792,-0.140510,-0.988692,-0.083193,0.113844,-0.732203,0.976571,-0.174757,0.176277,0.984340,-0.123433,0.023116,-0.108758,-0.127959,-0.727715,0.908891,0.403256,-0.411001,0.909353,-0.070679,-0.102282
