0.000545,-0.000051,0.782845,0.001066,0.031608,-0.059077,0.997752,-0.153094,0.195797,0.327497,0.347409,-0.234989,-0.056996,-0.125959,-0.189470,-0.309058,0.312632,-0.282514,0.108113,-0.004940,-0.001399,-0.012302,-0.023265,1.651586,0.135639,1.244849,0.041962,-0.022744,0.424563,-0.086409,-1.585955,-0.053996,1.167757,-0.104481,-0.018298,-0.375862,0.973221,-0.099130,0.064119,0.983494,-0.220747,-0.151373,0.980828,0.088122,-0.064026,0.988125,0.184057,-0.125872,0.999991,0.001750,-0.001372,0.995587,-0.004095,0.093830,0.992906,-0.042114,0.079580,0.930203,-0.088340,0.364621,0.992756,0.072900,-0.100240,0.940775,0.066238,0.331102,0.999955,0.003526,-0.003414,0.999912,-0.008814,0.012773,0.990580,0.102312,-0.121150,0.964607,-0.063833,-0.243036,0.982025,-0.163201,0.183700,0.941812,0.043365,-0.293864,0.999955,0.003471,-0.003407,0.999968,-0.008815,0.007222,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.992310,-0.102023,0.090823,0.984848,0.084091,0.140232,0.994552,-0.041642,0.037726,0.998387,-0.097175,-0.038583,0.997935,-0.010639,0.012848,0.999320,0.062939,-0.035304,0.997287,0.068044,-0.048912,0.897694,0.055018,-0.435333,0.960104,0.261067,-0.275369,0.945046,-0.048701,-0.196803,0.978784,-0.204495,0.201552,0.949664,-0.036868,-0.237317,0.603352,-0.349799,0.466173,0.883837,0.647031,-0.310602,0.758091,0.236612,-0.279541,0.959808,-0.589199,-0.150939,0.970484,-0.168266,0.205062,0.952788,-0.126930,0.252749,0.966354,0.235799,-0.255024,0.930382,0.033504,0.280692
0.000858,-0.000158,0.782396,0.001637,0.034400,-0.060379,0.997581,-0.158591,0.200773,0.337035,0.352128,-0.240367,-0.060488,-0.130648,-0.193908,-0.314054,0.316238,-0.287555,0.113557,-0.002587,-0.002277,-0.017890,0.019735,1.613742,0.207257,1.171020,0.082167,0.033362,0.448829,-0.072724,-1.552445,-0.089338,1.103118,-0.139991,0.040638,-0.394461,0.973224,-0.099138,0.064129,0.983493,-0.220734,-0.151373,0.980833,0.088068,-0.063965,0.988124,0.184053,-0.125917,0.999991,0.001750,-0.001372,0.995587,-0.004095,0.093830,0.992910,-0.042114,0.079569,0.930203,-0.088311,0.364621,0.992743,0.072906,-0.100293,0.940755,0.066357,0.331156,0.999955,0.003526,-0.003414,0.999912,-0.008814,0.012773,0.990587,0.102268,-0.121100,0.964612,-0.063817,-0.243032,0.982043,-0.163057,0.183581,0.941832,0.043467,-0.293878,0.999955,0.003471,-0.003407,0.999968,-0.008815,0.007222,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.992272,-0.102341,0.091119,0.984807,0.084219,0.140289,0.994548,-0.041726,0.037810,0.998384,-0.097186,-0.038583,0.997943,-0.010787,0.012988,0.999319,0.062782,-0.035284,0.997274,0.068247,-0.049117,0.897667,0.055059,-0.435357,0.960080,0.261180,-0.275471,0.945009,-0.048612,-0.196833,0.978801,-0.204392,0.201517,0.949644,-0.036593,-0.237488,0.603327,-0.349845,0.466241,0.883801,0.647005,-0.310652,0.758118,0.236517,-0.279422,0.959843,-0.589220,-0.150866,0.970499,-0.168241,0.205011,0.952818,-0.126896,0.252653,0.966339,0.235838,-0.255083,0.930316,0.033498,0.280879
0.001073,-0.000247,0.782040,0.002131,0.036930,-0.061415,0.997427,-0.163616,0.204413,0.344015,0.355655,-0.244287,-0.063118,-0.135088,-0.197175,-0.317321,0.318985,-0.291260,0.117331,-0.000392,-0.003124,-0.023005,0.063275,1.577573,0.284601,1.099173,0.126798,0.086069,0.463554,-0.056647,-1.522816,-0.128060,1.045070,-0.174428,0.092556,-0.405906,0.973241,-0.099257,0.064267,0.983480,-0.220615,-0.151374,0.980849,0.087916,-0.063828,0.988144,0.184013,-0.125867,0.999991,0.001758,-0.001380,0.995587,-0.004096,0.093830,0.992927,-0.042092,0.079495,0.930207,-0.088181,0.364614,0.992711,0.072856,-0.100370,0.940728,0.066708,0.331245,0.999955,0.003542,-0.003429,0.999912,-0.008829,0.012773,0.990584,0.102368,-0.121177,0.964601,-0.063708,-0.243034,0.982062,-0.162819,0.183416,0.941863,0.043736,-0.293912,0.999955,0.003486,-0.003422,0.999968,-0.008831,0.007222,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.992221,-0.102547,0.091273,0.984809,0.084658,0.140127,0.994562,-0.041811,0.037904,0.998381,-0.097004,-0.038570,0.997915,-0.011033,0.013249,0.999315,0.063161,-0.035317,0.997268,0.068144,-0.048832,0.897784,0.055425,-0.435133,0.960050,0.261252,-0.275568,0.944950,-0.048639,-0.197019,0.978768,-0.204561,0.201647,0.949567,-0.036776,-0.237648,0.603300,-0.349878,0.466295,0.883772,0.646992,-0.310695,0.758163,0.236465,-0.279347,0.959865,-0.589197,-0.150808,0.970521,-0.168014,0.204821,0.952844,-0.127032,0.252704,0.966423,0.235307,-0.254693,0.930405,0.034021,0.281028
0.001096,-0.000300,0.781868,0.002472,0.038939,-0.061920,0.997318,-0.167694,0.205380,0.345882,0.356798,-0.245294,-0.064023,-0.139028,-0.198102,-0.317130,0.320013,-0.292297,0.117763,0.001491,-0.003906,-0.027177,0.107899,1.544756,0.373400,1.031288,0.180284,0.131978,0.459196,-0.035783,-1.500948,-0.173545,1.000207,-0.206718,0.130438,-0.403039,0.973289,-0.099601,0.064664,0.983445,-0.220286,-0.151380,0.980889,0.087569,-0.063542,0.988205,0.183901,-0.125629,0.999991,0.001781,-0.001402,0.995587,-0.004098,0.093830,0.992973,-0.042027,0.079293,0.930218,-0.087847,0.364594,0.992644,0.072691,-0.100495,0.940685,0.067524,0.331403,0.999955,0.003587,-0.003474,0.999912,-0.008875,0.012773,0.990563,0.102754,-0.121504,0.964556,-0.063416,-0.243048,0.982084,-0.162393,0.183156,0.941914,0.044336,-0.293985,0.999955,0.003531,-0.003467,0.999968,-0.008876,0.007222,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.992142,-0.102529,0.091139,0.984896,0.085721,0.139527,0.994613,-0.041897,0.038018,0.998379,-0.096437,-0.038529,0.997816,-0.011476,0.013751,0.999305,0.064612,-0.035457,0.997272,0.067429,-0.047569,0.898187,0.056443,-0.434412,0.960012,0.261243,-0.275657,0.944849,-0.048899,-0.197516,0.978630,-0.205272,0.202111,0.949379,-0.037871,-0.237787,0.603266,-0.349883,0.466319,0.883760,0.647005,-0.310726,0.758245,0.236498,-0.279360,0.959861,-0.589086,-0.150783,0.970558,-0.167381,0.204351,0.952865,-0.127507,0.253047,0.966706,0.233638,-0.253401,0.930805,0.035605,0.281096
0.001085,-0.000348,0.781753,0.002792,0.040612,-0.062360,0.997223,-0.171110,0.205808,0.347152,0.357524,-0.245800,-0.064222,-0.142507,-0.198568,-0.316307,0.320706,-0.293167,0.117970,0.002954,-0.004606,-0.030604,0.153585,1.509163,0.468274,0.962458,0.240520,0.170532,0.444537,-0.012348,-1.481253,-0.222009,0.962066,-0.239034,0.158348,-0.396840,0.973385,-0.099595,0.064692,0.983415,-0.219856,-0.151577,0.980851,0.087578,-0.063530,0.988211,0.184106,-0.125575,0.999990,0.001869,-0.001490,0.995586,-0.004106,0.093830,0.992987,-0.041962,0.079216,0.930137,-0.087756,0.364807,0.992619,0.072722,-0.100622,0.940571,0.067699,0.331721,0.999955,0.003763,-0.003651,0.999911,-0.008767,0.012796,0.990586,0.102612,-0.121350,0.964553,-0.063355,-0.243122,0.982068,-0.162365,0.183216,0.941743,0.044438,-0.294545,0.999955,0.003708,-0.003645,0.999967,-0.008769,0.007244,1.000000,-0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.992024,-0.103160,0.091666,0.984851,0.086526,0.139381,0.994617,-0.042129,0.038256,0.998369,-0.096295,-0.038518,0.997790,-0.011863,0.014150,0.999300,0.064924,-0.035484,0.997258,0.067314,-0.047141,0.898136,0.057051,-0.434535,0.960052,0.260977,-0.275441,0.944965,-0.049317,-0.197313,0.978550,-0.205654,0.202467,0.949229,-0.038040,-0.238054,0.603400,-0.350207,0.466624,0.883599,0.646661,-0.310818,0.758563,0.236142,-0.278845,0.960011,-0.588920,-0.150386,0.970748,-0.166847,0.203754,0.952865,-0.127010,0.253397,0.966619,0.233573,-0.253605,0.930757,0.036502,0.281308
0.001059,-0.000393,0.781667,0.003101,0.042117,-0.062769,0.997134,-0.174194,0.205968,0.348125,0.358042,-0.246056,-0.064068,-0.145754,-0.198804,-0.315167,0.321231,-0.293954,0.118064,0.004209,-0.005264,-0.033659,0.199803,1.472181,0.566186,0.893154,0.304133,0.205408,0.424726,0.012374,-1.462645,-0.271963,0.927286,-0.271363,0.181271,-0.388974,0.973504,-0.099415,0.064537,0.983388,-0.219375,-0.151871,0.980774,0.087764,-0.063657,0.988190,0.184472,-0.125614,0.999990,0.001990,-0.001611,0.995586,-0.004118,0.093830,0.992986,-0.041897,0.079201,0.930010,-0.087787,0.365138,0.992616,0.072851,-0.100752,0.940420,0.067554,0.332119,0.999956,0.004005,-0.003895,0.999910,-0.008583,0.012830,0.990631,0.102205,-0.120956,0.964570,-0.063409,-0.243225,0.982033,-0.162537,0.183435,0.941462,0.044290,-0.295348,0.999956,0.003951,-0.003889,0.999966,-0.008585,0.007278,1.000000,-0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.991885,-0.104116,0.092521,0.984739,0.087202,0.139463,0.994599,-0.042434,0.038556,0.998356,-0.096366,-0.038522,0.997802,-0.012222,0.014498,0.999297,0.064666,-0.035453,0.997235,0.067498,-0.047129,0.897858,0.057452,-0.435081,0.960132,0.260582,-0.275072,0.945189,-0.049814,-0.196761,0.978499,-0.205871,0.202768,0.949099,-0.037746,-0.238386,0.603616,-0.350692,0.467069,0.883364,0.646138,-0.310938,0.759000,0.235592,-0.278065,0.960237,-0.588727,-0.149805,0.971015,-0.166362,0.203094,0.952856,-0.126027,0.253752,0.966348,0.234312,-0.254556,0.930485,0.037055,0.281594
0.001055,-0.000421,0.781640,0.003297,0.043259,-0.063008,0.997070,-0.176341,0.205987,0.348727,0.357999,-0.246029,-0.064665,-0.148146,-0.198864,-0.314361,0.321429,-0.293727,0.117611,0.005074,-0.005763,-0.035895,0.242152,1.430387,0.660472,0.822311,0.366715,0.229504,0.395481,0.038203,-1.444441,-0.322245,0.898157,-0.303961,0.194306,-0.378359,0.973575,-0.099660,0.064891,0.983391,-0.218956,-0.151691,0.980757,0.087595,-0.063511,0.988235,0.184613,-0.125374,0.999990,0.001981,-0.001602,0.995586,-0.004117,0.093830,0.993003,-0.041789,0.079036,0.930111,-0.087738,0.364893,0.992606,0.072802,-0.100750,0.940422,0.067697,0.332125,0.999957,0.003988,-0.003879,0.999908,-0.008444,0.012976,0.990562,0.102856,-0.121587,0.964518,-0.063280,-0.243159,0.982120,-0.162043,0.182924,0.941717,0.044493,-0.294808,0.999957,0.003935,-0.003872,0.999965,-0.008446,0.007425,1.000000,-0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.991809,-0.104585,0.092985,0.984777,0.087577,0.138838,0.994533,-0.042367,0.038454,0.998357,-0.097079,-0.038572,0.997790,-0.012447,0.014727,0.999293,0.064790,-0.035466,0.997232,0.067394,-0.046872,0.897665,0.057709,-0.435494,0.960142,0.260563,-0.275115,0.944913,-0.049377,-0.198109,0.978517,-0.205782,0.202703,0.949162,-0.037626,-0.238213,0.603400,-0.350484,0.466947,0.883429,0.646428,-0.310990,0.759439,0.235496,-0.277821,0.960308,-0.588275,-0.149502,0.970969,-0.166424,0.203227,0.952792,-0.126170,0.253949,0.966582,0.233535,-0.253726,0.930435,0.036633,0.282405
0.001044,-0.000449,0.781613,0.003492,0.044293,-0.063225,0.997010,-0.178326,0.205965,0.349253,0.357983,-0.245998,-0.065130,-0.150346,-0.198957,-0.313717,0.321617,-0.293660,0.117297,0.005862,-0.006225,-0.037927,0.281536,1.389182,0.748882,0.753222,0.426097,0.250364,0.365208,0.063450,-1.426212,-0.372061,0.870139,-0.336124,0.205323,-0.367459,0.973626,-0.099812,0.065109,0.983387,-0.218664,-0.151614,0.980720,0.087450,-0.063351,0.988262,0.184862,-0.125266,0.999990,0.001975,-0.001596,0.995586,-0.004116,0.093830,0.993020,-0.041754,0.078938,0.930176,-0.087637,0.364731,0.992592,0.072857,-0.100840,0.940394,0.067768,0.332191,0.999958,0.004010,-0.003901,0.999906,-0.008353,0.013093,0.990512,0.103349,-0.122056,0.964480,-0.063149,-0.243101,0.982167,-0.161760,0.182640,0.941843,0.044618,-0.294561,0.999958,0.003958,-0.003895,0.999964,-0.008354,0.007542,1.000000,-0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.991749,-0.104842,0.093227,0.984833,0.087989,0.138248,0.994486,-0.042351,0.038413,0.998357,-0.097585,-0.038607,0.997793,-0.012624,0.014901,0.999291,0.064707,-0.035458,0.997247,0.066887,-0.046131,0.897539,0.058047,-0.435831,0.960148,0.260549,-0.275156,0.944685,-0.049049,-0.199210,0.978539,-0.205647,0.202700,0.949281,-0.037057,-0.237855,0.603175,-0.350424,0.467004,0.883399,0.646596,-0.311143,0.759745,0.235490,-0.277721,0.960336,-0.587927,-0.149328,0.970887,-0.166657,0.203564,0.952638,-0.126258,0.254374,0.966760,0.232967,-0.253083,0.930535,0.036380,0.282544
0.001018,-0.000480,0.781584,0.003689,0.045107,-0.063400,0.996961,-0.179983,0.205862,0.349624,0.358022,-0.245958,-0.065329,-0.152163,-0.199115,-0.313399,0.321785,-0.293913,0.117260,0.006498,-0.006610,-0.039549,0.314993,1.349154,0.825539,0.687643,0.479079,0.264754,0.332878,0.087531,-1.407934,-0.420945,0.844343,-0.367415,0.212305,-0.355988,0.973637,-0.099779,0.065054,0.983370,-0.218629,-0.151746,0.980645,0.087353,-0.063160,0.988250,0.185327,-0.125423,0.999990,0.001975,-0.001596,0.995586,-0.004116,0.093830,0.993035,-0.041864,0.078976,0.930170,-0.087430,0.364735,0.992570,0.073119,-0.101111,0.940307,0.067692,0.332380,0.999957,0.004113,-0.004003,0.999905,-0.008358,0.013151,0.990503,0.103524,-0.122199,0.964471,-0.063015,-0.243062,0.982137,-0.161899,0.182811,0.941712,0.044586,-0.294902,0.999957,0.004060,-0.003996,0.999963,-0.008360,0.007600,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.991724,-0.104678,0.093028,0.984923,0.088479,0.137731,0.994474,-0.042438,0.038495,0.998353,-0.097674,-0.038613,0.997824,-0.012706,0.014963,0.999292,0.064207,-0.035405,0.997296,0.065573,-0.044420,0.897545,0.058546,-0.436019,0.960142,0.260543,-0.275194,0.944559,-0.048937,-0.199814,0.978569,-0.205421,0.202819,0.949512,-0.035588,-0.237126,0.602932,-0.350662,0.467420,0.883179,0.646522,-0.311497,0.759784,0.235662,-0.277913,0.960281,-0.587786,-0.149412,0.970733,-0.167234,0.204308,0.952301,-0.126238,0.255257,0.966827,0.232820,-0.252816,0.930937,0.036467,0.281339
0.001011,-0.000502,0.781559,0.003864,0.045815,-0.063516,0.996921,-0.181434,0.205725,0.349906,0.358097,-0.246014,-0.065399,-0.153616,-0.199266,-0.313159,0.321803,-0.294141,0.117350,0.006986,-0.006925,-0.040852,0.341300,1.313601,0.887569,0.629909,0.522763,0.274724,0.302148,0.109691,-1.390171,-0.466941,0.820132,-0.397837,0.217047,-0.344461,0.973683,-0.099754,0.065039,0.983354,-0.218431,-0.151866,0.980574,0.087325,-0.063092,0.988264,0.185724,-0.125332,0.999990,0.001975,-0.001596,0.995586,-0.004116,0.093831,0.993047,-0.041881,0.078956,0.930145,-0.087311,0.364797,0.992561,0.073183,-0.101181,0.940315,0.067710,0.332343,0.999958,0.004141,-0.004031,0.999903,-0.008239,0.013311,0.990507,0.103548,-0.122211,0.964445,-0.062927,-0.243154,0.982105,-0.162055,0.182990,0.941608,0.044554,-0.295148,0.999958,0.004089,-0.004025,0.999962,-0.008241,0.007759,1.000000,0.000000,-0.000000,0.999995,-0.000054,-0.003274,1.000000,0.000000,-0.000000,0.999995,0.000054,-0.003274,0.991640,-0.105176,0.093587,0.985068,0.088830,0.136302,0.994493,-0.042508,0.038577,0.998350,-0.097441,-0.038596,0.997820,-0.012586,0.014846,0.999293,0.064308,-0.035416,0.997289,0.065513,-0.044247,0.897690,0.058787,-0.435729,0.960046,0.260514,-0.275375,0.944459,-0.049797,-0.200323,0.978550,-0.205457,0.203043,0.949526,-0.034828,-0.237039,0.602615,-0.350847,0.467814,0.882971,0.646533,-0.311880,0.759692,0.235634,-0.277908,0.960283,-0.587907,-0.149446,0.970671,-0.167391,0.204561,0.952158,-0.126301,0.255687,0.966816,0.232963,-0.252906,0.930822,0.036141,0.281600
