0.000447,0.000062,0.775399,-0.002357,0.018637,0.012600,0.999744,-0.313172,0.252303,0.566944,0.552430,-0.219015,0.068237,-0.138875,-0.019389,-0.438219,0.333769,-0.352722,-0.100535,-0.011199,0.006556,-0.001238,-0.052881,1.670350,-0.001608,1.244247,0.077094,0.105374,0.303063,-0.058095,-1.560617,-0.145614,1.352977,0.083862,-0.018984,-0.371655
0.000633,-0.000020,0.774423,-0.005058,0.021665,0.011963,0.999681,-0.326097,0.266912,0.574282,0.571802,-0.230022,0.070998,-0.145167,-0.015805,-0.446836,0.340611,-0.362009,-0.102273,-0.009989,0.011752,-0.006999,-0.053827,1.652979,0.003511,1.182047,0.088010,0.169057,0.318343,-0.023404,-1.531274,-0.181319,1.298726,0.076070,0.015877,-0.406589
0.000798,-0.000104,0.773664,-0.007569,0.024454,0.011799,0.999602,-0.336991,0.278170,0.578394,0.585622,-0.238259,0.072855,-0.150604,-0.012087,-0.453688,0.345275,-0.368689,-0.103503,-0.008662,0.016568,-0.012449,-0.054020,1.640035,0.011202,1.127009,0.098281,0.222944,0.330262,0.010023,-1.506810,-0.219055,1.248527,0.064927,0.048123,-0.433517
0.000921,-0.000190,0.773338,-0.009703,0.026766,0.012580,0.999515,-0.343823,0.282724,0.576056,0.588342,-0.240956,0.072901,-0.154330,-0.008099,-0.457010,0.345583,-0.370156,-0.103717,-0.007098,0.020626,-0.017274,-0.052706,1.635945,0.024037,1.086298,0.107261,0.257242,0.335459,0.040922,-1.492105,-0.260851,1.206429,0.047085,0.075141,-0.444433
0.001031,-0.000305,0.773158,-0.011495,0.028822,0.013376,0.999429,-0.349619,0.285878,0.573056,0.589472,-0.242035,0.072759,-0.157547,-0.004652,-0.459761,0.345163,-0.370654,-0.103942,-0.005797,0.023967,-0.021239,-0.049484,1.634485,0.039023,1.055170,0.116532,0.281140,0.338786,0.068087,-1.478949,-0.307141,1.169375,0.025463,0.098536,-0.448398
0.001134,-0.000434,0.773052,-0.013117,0.030751,0.014179,0.999340,-0.354896,0.288331,0.569725,0.589809,-0.242304,0.072522,-0.160510,-0.001475,-0.462226,0.344380,-0.370668,-0.104174,-0.004628,0.026950,-0.024772,-0.045309,1.634342,0.055084,1.028834,0.125948,0.299839,0.341179,0.093384,-1.466569,-0.355677,1.134841,0.001952,0.120119,-0.448888
0.001223,-0.000572,0.772971,-0.014342,0.032186,0.014724,0.999270,-0.359058,0.290386,0.567093,0.590611,-0.242655,0.072343,-0.162865,0.000903,-0.464157,0.343965,-0.370541,-0.104585,-0.003888,0.029232,-0.027302,-0.039444,1.634062,0.073463,1.010051,0.135699,0.309452,0.341538,0.114833,-1.453884,-0.404945,1.103728,-0.028571,0.138879,-0.443853
0.001316,-0.000701,0.772880,-0.015505,0.033493,0.015171,0.999204,-0.362826,0.292430,0.564786,0.591462,-0.243431,0.072223,-0.165074,0.003154,-0.465889,0.343725,-0.370527,-0.104744,-0.003271,0.031363,-0.029589,-0.033141,1.633416,0.092314,0.992554,0.145549,0.317314,0.342057,0.134460,-1.440377,-0.454016,1.072781,-0.060302,0.156550,-0.437833
0.001416,-0.000814,0.772769,-0.016547,0.034547,0.015425,0.999147,-0.365807,0.294454,0.563125,0.592413,-0.245057,0.072220,-0.166989,0.005147,-0.467220,0.343832,-0.370740,-0.104399,-0.002897,0.033192,-0.031389,-0.025963,1.632038,0.112106,0.977631,0.155596,0.321675,0.342898,0.150443,-1.425225,-0.502693,1.042164,-0.094452,0.172042,-0.429846
0.001521,-0.000910,0.772656,-0.017519,0.035414,0.015467,0.999100,-0.368216,0.296713,0.562190,0.593598,-0.246952,0.072302,-0.168671,0.007192,-0.467930,0.343982,-0.370780,-0.104735,-0.002751,0.034873,-0.032839,-0.016769,1.629805,0.131736,0.964018,0.166465,0.322945,0.340856,0.162242,-1.408311,-0.549333,1.011475,-0.129207,0.186081,-0.420469
0.001629,-0.000999,0.772541,-0.018457,0.036187,0.015404,0.999056,-0.370338,0.299091,0.561618,0.594901,-0.248982,0.072426,-0.170236,0.009262,-0.468329,0.344153,-0.370734,-0.105412,-0.002717,0.036482,-0.034113,-0.006568,1.627143,0.151284,0.951060,0.177745,0.322670,0.337374,0.171951,-1.390516,-0.594955,0.980749,-0.164265,0.199393,-0.410397
