0.000480,-0.000023,0.796553,0.001059,0.016020,0.018009,0.999709,-0.119781,0.045812,0.051567,0.283111,-0.137652,-0.030908,-0.078973,-0.066817,-0.237199,0.264636,-0.167496,0.033785,0.021512,0.003775,-0.017551,-0.028931,1.667765,-0.055076,1.405656,0.068494,0.181915,0.018075,0.048623,-1.620647,-0.084940,1.499361,0.098212,0.173991,-0.290950
0.000434,0.000092,0.796549,-0.000018,0.018045,0.017984,0.999675,-0.123325,0.048754,0.052308,0.280123,-0.137134,-0.032068,-0.080786,-0.066572,-0.242782,0.260665,-0.167406,0.035336,0.022353,0.005840,-0.021648,-0.048373,1.667643,-0.061007,1.355904,0.085815,0.237500,0.010727,0.087570,-1.607509,-0.104361,1.466303,0.118884,0.197895,-0.312987
0.000383,0.000197,0.796547,-0.000983,0.019895,0.017988,0.999640,-0.126741,0.051202,0.052694,0.277906,-0.136659,-0.032867,-0.082897,-0.066055,-0.246830,0.257777,-0.167245,0.036459,0.023049,0.007767,-0.025313,-0.065567,1.667006,-0.065360,1.313611,0.102670,0.284980,0.004181,0.125274,-1.597283,-0.123907,1.436788,0.137035,0.218931,-0.330274
0.000325,0.000283,0.796549,-0.001723,0.021397,0.018047,0.999607,-0.129903,0.052658,0.052370,0.277233,-0.136267,-0.032945,-0.085604,-0.064998,-0.247808,0.257052,-0.166942,0.036727,0.023455,0.009422,-0.028116,-0.078268,1.665340,-0.066559,1.286236,0.118593,0.316248,-0.000763,0.160496,-1.592881,-0.143702,1.414361,0.150140,0.234229,-0.338061
0.000251,0.000359,0.796550,-0.002318,0.022647,0.018157,0.999576,-0.132640,0.053709,0.051942,0.276848,-0.135962,-0.032908,-0.088075,-0.064113,-0.248467,0.256793,-0.166771,0.036859,0.023779,0.010826,-0.030361,-0.088045,1.663956,-0.065531,1.267717,0.133440,0.337605,-0.004668,0.192756,-1.590546,-0.164268,1.396225,0.159612,0.245923,-0.342758
0.000170,0.000431,0.796549,-0.002839,0.023772,0.018291,0.999546,-0.135165,0.054556,0.051461,0.276609,-0.135700,-0.032814,-0.090427,-0.063314,-0.248966,0.256767,-0.166667,0.036924,0.024063,0.012106,-0.032328,-0.096360,1.662712,-0.063390,1.253625,0.147749,0.354007,-0.008053,0.223536,-1.589243,-0.185221,1.380236,0.167266,0.255814,-0.345912
0.000076,0.000492,0.796547,-0.003213,0.024617,0.018479,0.999521,-0.137153,0.055074,0.050945,0.276453,-0.135445,-0.032713,-0.092260,-0.062787,-0.249458,0.256839,-0.166632,0.036940,0.024244,0.013090,-0.033743,-0.102123,1.661997,-0.059009,1.246515,0.160551,0.362495,-0.010139,0.250468,-1.588757,-0.207297,1.368472,0.170865,0.262467,-0.347912
-0.000019,0.000549,0.796545,-0.003554,0.025397,0.018668,0.999497,-0.139000,0.055526,0.050437,0.276295,-0.135186,-0.032618,-0.093950,-0.062318,-0.249942,0.256892,-0.166603,0.036945,0.024387,0.013996,-0.035032,-0.107326,1.661366,-0.054141,1.240628,0.172944,0.369617,-0.011913,0.276353,-1.588273,-0.229629,1.357532,0.173319,0.268562,-0.349847
-0.000115,0.000602,0.796544,-0.003829,0.026050,0.018862,0.999475,-0.140567,0.055845,0.049945,0.276132,-0.134919,-0.032533,-0.095354,-0.061967,-0.250411,0.256909,-0.166588,0.036929,0.024453,0.014745,-0.036068,-0.111409,1.660904,-0.048297,1.237186,0.184519,0.374009,-0.013064,0.300144,-1.587794,-0.252476,1.348239,0.173483,0.273544,-0.351651
-0.000206,0.000651,0.796544,-0.004054,0.026604,0.019034,0.999457,-0.141888,0.056084,0.049517,0.275941,-0.134651,-0.032453,-0.096529,-0.061690,-0.250826,0.256871,-0.166579,0.036875,0.024443,0.015372,-0.036934,-0.114513,1.660234,-0.041752,1.235209,0.195346,0.376797,-0.013541,0.322099,-1.587205,-0.275723,1.339687,0.171613,0.278113,-0.353212
-0.000294,0.000699,0.796545,-0.004256,0.027109,0.019195,0.999439,-0.143087,0.056282,0.049122,0.275735,-0.134382,-0.032374,-0.097590,-0.061451,-0.251215,0.256807,-0.166572,0.036804,0.024396,0.015937,-0.037713,-0.117128,1.659460,-0.034857,1.233964,0.205798,0.378784,-0.013681,0.343137,-1.586562,-0.299170,1.331507,0.168727,0.282477,-0.354650
-0.000370,0.000745,0.796547,-0.004256,0.027109,0.019195,0.999439,-0.143974,0.056388,0.048844,0.275522,-0.134140,-0.032295,-0.098408,-0.061303,-0.251493,0.256764,-0.166567,0.036675,0.024259,0.016357,-0.038313,-0.116028,1.653339,-0.026227,1.237338,0.213710,0.377094,-0.006957,0.361582,-1.587602,-0.322936,1.323435,0.162864,0.287680,-0.353670
-0.000442,0.000790,0.796548,-0.004496,0.027745,0.019390,0.999417,-0.144769,0.056472,0.048613,0.275327,-0.133921,-0.032224,-0.099165,-0.061181,-0.251726,0.256760,-0.166579,0.036534,0.024101,0.016740,-0.038870,-0.114819,1.648654,-0.017610,1.240155,0.221581,0.375571,-0.001499,0.379368,-1.587828,-0.346885,1.315247,0.156070,0.292618,-0.352924
-0.000505,0.000834,0.796547,-0.004496,0.027745,0.019390,0.999417,-0.145377,0.056509,0.048477,0.275166,-0.133749,-0.032169,-0.099800,-0.061108,-0.251869,0.256833,-0.166625,0.036371,0.023901,0.017051,-0.039342,-0.113390,1.646837,-0.009018,1.241856,0.229368,0.374380,0.001431,0.395837,-1.586426,-0.371198,1.306826,0.147411,0.297023,-0.352647
-0.000556,0.000870,0.796544,-0.004650,0.028183,0.019490,0.999402,-0.145821,0.056535,0.048430,0.275058,-0.133643,-0.032134,-0.100338,-0.061060,-0.251914,0.256989,-0.166717,0.036199,0.023694,0.017306,-0.039749,-0.111882,1.645725,-0.000345,1.242969,0.236928,0.373849,0.003666,0.411146,-1.584075,-0.395904,1.297886,0.136810,0.301366,-0.352167
-0.000600,0.000903,0.796540,-0.004737,0.028452,0.019487,0.999394,-0.146183,0.056555,0.048428,0.274976,-0.133570,-0.032109,-0.100828,-0.061023,-0.251910,0.257187,-0.166832,0.036024,0.023485,0.017534,-0.040123,-0.110335,1.644965,0.008369,1.243789,0.244375,0.373647,0.005555,0.425874,-1.581249,-0.420805,1.288686,0.125238,0.305677,-0.351586
-0.000624,0.000920,0.796533,-0.004737,0.028452,0.019487,0.999394,-0.146291,0.056634,0.048546,0.274953,-0.133592,-0.032108,-0.101126,-0.060956,-0.251785,0.257410,-0.166972,0.035858,0.023312,0.017694,-0.040424,-0.108745,1.644064,0.017328,1.244009,0.251276,0.373966,0.006843,0.439048,-1.577251,-0.446358,1.278674,0.110767,0.310436,-0.350232
-0.000642,0.000932,0.796527,-0.004810,0.028549,0.019326,0.999394,-0.146338,0.056744,0.048682,0.274957,-0.133644,-0.032114,-0.101357,-0.060869,-0.251646,0.257621,-0.167107,0.035708,0.023160,0.017836,-0.040704,-0.107055,1.643088,0.026256,1.244084,0.258064,0.374275,0.007647,0.451713,-1.572888,-0.472221,1.268457,0.095432,0.315456,-0.348627
-0.000647,0.000932,0.796519,-0.004851,0.028529,0.019210,0.999396,-0.146262,0.056914,0.048854,0.275016,-0.133756,-0.032136,-0.101454,-0.060738,-0.251480,0.257808,-0.167235,0.035593,0.023051,0.017943,-0.040943,-0.105167,1.641961,0.035125,1.243873,0.264623,0.374564,0.007485,0.463357,-1.567792,-0.498707,1.257829,0.078371,0.321000,-0.346520
-0.000644,0.000918,0.796511,-0.004865,0.028523,0.019171,0.999397,-0.146121,0.057121,0.049025,0.275146,-0.133916,-0.032185,-0.101440,-0.060579,-0.251300,0.257969,-0.167347,0.035538,0.022983,0.018024,-0.041145,-0.103027,1.640886,0.043734,1.243457,0.271158,0.374780,0.006335,0.473987,-1.562014,-0.525883,1.246868,0.059853,0.327056,-0.344033
-0.000636,0.000897,0.796502,-0.004930,0.028386,0.018968,0.999405,-0.145948,0.057347,0.049195,0.275313,-0.134100,-0.032248,-0.101370,-0.060405,-0.251113,0.258118,-0.167452,0.035515,0.022936,0.018093,-0.041329,-0.100763,1.639837,0.052213,1.242939,0.277681,0.374961,0.004691,0.484108,-1.555895,-0.553405,1.235741,0.040606,0.333367,-0.341355
-0.000623,0.000863,0.796494,-0.004930,0.028386,0.018968,0.999405,-0.145740,0.057581,0.049356,0.275559,-0.134321,-0.032353,-0.101218,-0.060224,-0.250935,0.258272,-0.167518,0.035645,0.022926,0.018137,-0.041451,-0.098527,1.639135,0.060060,1.242312,0.283843,0.375365,0.002787,0.492482,-1.549233,-0.580151,1.224691,0.020591,0.339839,-0.338239
-0.000607,0.000825,0.796487,-0.004999,0.028182,0.018762,0.999414,-0.145593,0.057758,0.049472,0.275738,-0.134485,-0.032432,-0.101108,-0.060088,-0.250805,0.258386,-0.167570,0.035737,0.022918,0.018167,-0.041538,-0.096918,1.638653,0.065700,1.241873,0.288260,0.375665,0.001433,0.498465,-1.544415,-0.599363,1.216751,0.006179,0.344497,-0.335975
-0.000581,0.000780,0.796482,-0.004999,0.028182,0.018762,0.999414,-0.145568,0.057819,0.049498,0.275784,-0.134532,-0.032459,-0.101083,-0.060039,-0.250774,0.258417,-0.167592,0.035754,0.022914,0.018170,-0.041554,-0.096562,1.638610,0.066926,1.241811,0.289187,0.375758,0.001177,0.499664,-1.543286,-0.603508,1.215033,0.002972,0.345529,-0.335415
-0.000567,0.000718,0.796470,-0.005035,0.028007,0.018626,0.999421,-0.145296,0.058123,0.049653,0.276122,-0.134804,-0.032636,-0.100847,-0.059798,-0.250581,0.258639,-0.167732,0.035809,0.022888,0.018168,-0.041621,-0.094832,1.638691,0.072808,1.241661,0.293484,0.376330,0.000136,0.504954,-1.537473,-0.623257,1.206812,-0.012757,0.350583,-0.332431
-0.000559,0.000647,0.796454,-0.005088,0.027745,0.018422,0.999432,-0.144901,0.058548,0.049873,0.276607,-0.135187,-0.032887,-0.100506,-0.059461,-0.250309,0.258956,-0.167930,0.035885,0.022850,0.018164,-0.041712,-0.092414,1.638834,0.081018,1.241468,0.299466,0.377141,-0.001297,0.512289,-1.529319,-0.650808,1.195340,-0.034748,0.357649,-0.328235
-0.000541,0.000577,0.796442,-0.005088,0.027745,0.018422,0.999432,-0.144746,0.058813,0.049941,0.276874,-0.135400,-0.033057,-0.100339,-0.059241,-0.250203,0.259129,-0.168084,0.035847,0.022840,0.018174,-0.041755,-0.089542,1.638756,0.089401,1.240321,0.306190,0.377484,-0.003206,0.519089,-1.520474,-0.680546,1.181870,-0.060214,0.364935,-0.323577
-0.000525,0.000507,0.796431,-0.005148,0.027564,0.018316,0.999439,-0.144591,0.059071,0.050002,0.277117,-0.135591,-0.033223,-0.100170,-0.059020,-0.250105,0.259275,-0.168219,0.035796,0.022826,0.018182,-0.041811,-0.086621,1.638746,0.097751,1.238895,0.313107,0.377861,-0.005014,0.525588,-1.511432,-0.710082,1.167997,-0.086512,0.372131,-0.318608
